file_name                                                              , calc_ens, method                      , num_clusters, t_clustering         , t_create_model    , t_solve             , energy_not_served     , true_operational_cost, investment_cost   , investment_cost_renewables, total_capacity    , renewables_capacity, cost_Battery, capacity_Battery, cost_Coal           , capacity_Coal        , cost_Gas           , capacity_Gas       , cost_Nuclear       , capacity_Nuclear  , cost_OCGT         , capacity_OCGT      , cost_Solar           , capacity_Solar        , cost_Wind_Offshore, capacity_Wind_Offshore, cost_Wind_Onshore  , capacity_Wind_Onshore
ward_k1300_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         1300,    4.264081001281738 , 50.79962205886841 ,  375.049243927002   ,   177.4390820349417   ,           30828141.15, 144496839.73232257,         137235642.94122627, 2426.6866576979783,  2347.373676530744 ,          0.0,              0.0,    1940.855989030673, 0.0046210856881682685,  6881078.310227687 ,  72.4324032655546  ,        0.0         ,  0.0              , 378177.6248795773 ,  6.875956815992316 , 40739752.78661257    , 1186.2614269330752    , 18864227.160143834,     157.55295015548546,  77631662.99446987 ,    1003.5592994421829
ward_k400_perlocation_DynamicProgramming_hp0.95_lp0.05                 , False   , DynamicProgramming          ,          400,   34.2797429561615   , 48.69624304771423 ,  289.86938190460205 ,     0.0               ,           25197533.7 , 176167815.90233755,         133465501.18121612, 1835.767425835296 ,  1672.647134587339 ,          0.0,              0.0, 1096507.4636873535  , 2.610732056398461    , 10691703.77494959  , 112.54425026262727 , 30013643.4824845   , 31.593308928931055, 900460.0          , 16.372000000000003 ,  8041034.715650351   ,  234.13910648324557   , 39971159.37859859 ,     333.83684514459014,  85453307.08696717 ,    1104.6711829595033
ward_k800_perprofile_SeperateExtremesSum_hp0.95_lp0.05                 , False   , SeperateExtremesSum         ,          800,    3.649637222290039 , 44.62558603286743 ,  463.0551800727844  ,    54.94747271245076  ,           22735223.73, 146685921.39994496,         138686311.6308533 , 2372.797109569574 ,  2289.1585653096954,          0.0,              0.0,  415986.05687998724 , 0.9904429925713982   ,  7215198.088460734 ,  75.94945356274457 ,        0.0         ,  0.0              , 368425.62375093333,  6.698647704562424 , 37896444.407644756   , 1103.469882455331     , 25625091.19568488 ,     214.01930127376212,  75164776.02752365 ,     971.6693815806021
ward_k438_utr_NoExtremePreservation_hp0.95_lp0.05                      , False   , UTR                         ,          438,    0.0354449748992919,  9.268831968307495,    5.815218210220337, 14467.401065838174    ,         1029594091.0 , 135649939.62027037,         130535876.79147989, 2554.754286544657 ,  2497.8239409784414,          0.0,              0.0,       0.0           , 0.0                  ,  4709372.828790465 ,  49.57234556621542 ,        0.0         ,  0.0              , 404690.0          ,  7.3580000000000005, 53330029.990164205   , 1552.8655219357329    , 11605114.910774488,      96.92525835084318,  65600731.890541196,     848.0331606918654
ward_k1800_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         1800,    4.188333988189697 , 51.06521010398865 ,  487.7748019695282  ,   109.88445345521276  ,           25064027.86, 145368115.05913383,         138077453.88667458, 2401.4811039354217,  2321.9083922687305,          0.0,              0.0,       0.0           , 0.0                  ,  6921134.823129239 ,  72.85405076978145 ,        0.0         ,  0.0              , 369526.349330015  ,  6.718660896909364 , 38805636.31030676    , 1129.9437614073472    , 19964181.07699442 ,     166.73970258184727,  79307636.49937339 ,    1025.224928279536
ward_k2600_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         2600,  141.42935013771057  , 49.90091514587402 ,  540.2029640674591  ,    12.837474224903012 ,           18056650.43, 147437568.36775562,         139527048.63038945, 2329.1443265509038,  2242.9619589223216,          0.0,              0.0,       0.0           , 0.0                  ,  7529912.604761205 ,  79.26223794485479 ,        0.0         ,  0.0              , 380607.1326049882 ,  6.920129683727058 , 33792952.462190315   ,  983.9842725126323    , 23576237.25952301 ,     196.90738996461522,  82157858.90867612 ,    1062.0702964450743
ward_k1500_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         1500,    5.200966835021973 , 64.7464599609375  ,  603.245316028595   ,   182.30390418658368  ,           30808724.39, 144555737.92699155,         137244269.75605184, 2418.344334127139 ,  2338.556912600183 ,          0.0,              0.0,       0.0           , 0.0                  ,  6942504.969023166 ,  73.07899967392807 ,        0.0         ,  0.0              , 368963.2019165478 ,  6.708421853028142 , 40156238.41605825    , 1169.2706367956057    , 18750724.169615924,     156.6049796472144 ,  78337307.17037766 ,    1012.6812961573627
ward_k600_perlocation_DynamicProgramming_s672_hp0.95_lp0.05            , False   , DynamicProgramming          ,          600,  543.4244120121002   , 52.747133016586304,  304.61678886413574 ,     0.0               ,           19816019.97, 176475806.75998428,         134238364.1881743 , 2082.7460358018234,  1928.579339922278 ,          0.0,              0.0, 1059266.2666291348  , 2.522062539593178    ,  9969588.494773328 , 104.94303678708765 , 30400000.0         , 32.0              , 808587.8104075452 , 14.701596552864459 , 19507459.609851614   ,  568.0188339342652    , 26793688.750515983,     223.7793614524863 ,  87937215.8278067  ,    1136.7811445355267
ward_k2100_perprofile_SeperateExtremesSum_hp0.95_lp0.05                , False   , SeperateExtremesSum         ,         2100,    3.7908589839935294, 43.34483981132507 ,  604.6060810089111  ,    10.18756485574376  ,           17244128.07, 148412394.4817895 ,         140811874.717079  , 2368.3620474418767,  2288.0798522730006,          0.0,              0.0,  328883.65212482185 , 0.7830563145829093   ,  6885560.754548971 ,  72.47958688998916 ,        0.0         ,  0.0              , 386075.3580367118 ,  7.019551964303853 , 36108818.22353494    , 1051.417725951282     , 25540527.43180067 ,     213.31302953715166,  79162529.0617434  ,    1023.3490967845673
ward_k2500_perprofile_NoExtremePreservation_hp0.95_lp0.05              , False   , NoExtremePreservation       ,         2500,    2.977068901062012 , 50.89446711540222 ,  959.5987648963928  ,    46.12616908684981  ,           20952309.58, 144995301.86271042,         137332722.758695  , 2320.803476529313 ,  2237.0387984644344,          0.0,              0.0,       0.0           , 0.0                  ,  7256864.299811875 ,  76.38804526117764 ,        0.0         ,  0.0              , 405714.8042035311 ,  7.376632803700566 , 34510930.23184985    , 1004.8903722134244    , 21211634.2843598  ,     177.15836067649673,  81610158.24248536 ,    1054.9900655745137
ward_k1000_perlocation_DynamicProgramming_s2688_hp0.95_lp0.05          , False   , DynamicProgramming          ,         1000, 2592.663864850998    , 42.87287211418152 ,  321.05343794822693 ,     0.0               ,           18438298.08, 153428029.34081542,         144647753.90980768, 2224.266506523356 ,  2128.6510344777384,          0.0,              0.0,       0.0           , 0.0                  ,  8363383.112684601 ,  88.03561171246947 ,        0.0         ,  0.0              , 416892.3183231342 ,  7.579860333147895 , 27049111.78854196    ,  787.6169037062057    , 39164203.01792631 ,     327.09719160928563,  78434439.1033394  ,    1013.9369391622471
ward_k2400_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         2400,    4.179621934890747 , 51.66250705718994 ,  605.5298540592194  ,    38.9043879447723   ,           20014735.18, 145458820.62201434,         137975736.18673337, 2349.297652755621 ,  2267.60132121053  ,          0.0,              0.0,       0.0           , 0.0                  ,  7100742.225714795 ,  74.74465500752416 ,        0.0         ,  0.0              , 382342.20956618094,  6.951676537566927 , 35890375.74004619    , 1045.0571107182086    , 21230041.58109954 ,     177.3120973698218 ,  80855318.86558765 ,    1045.2321131224994
ward_k3400_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         3400,  174.824627161026    , 50.34117102622986 ,  501.5833580493927  ,     9.690808910381776 ,           17656635.37, 147528078.44304866,         139917504.44596305, 2334.3477251209038,  2250.9808409410557,          0.0,              0.0,       0.0           , 0.0                  ,  7185313.997085578 ,  75.63488417984819 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 34143656.877094224   ,  994.1960949022946    , 24167858.649100743,     201.84857809343487,  81605988.9197681  ,    1054.9361679453261
ward_k700_perlocation_DynamicProgramming_hp0.95_lp0.05                 , False   , DynamicProgramming          ,          700,   49.958693981170654 , 47.619157791137695,  353.85097789764404 ,     0.0               ,           18015078.06, 158454836.4552509 ,         148121833.81673172, 2243.7715567059017,  2133.734782706247 ,          0.0,              0.0,  231253.17408450515 , 0.550602795439298    ,  9690023.864481606 , 102.00025120506953 ,        0.0         ,  0.0              , 411725.5999530244 ,  7.485919999145899 , 24516791.178378448   ,  713.8807110444832    , 38907592.432298146,     324.95399462254323,  84697450.20605513 ,    1094.9000770392206
ward_k1000_perprofile_NoExtremePreservation_hp0.95_lp0.05              , False   , NoExtremePreservation       ,         1000,    2.7632699012756348, 43.10655212402344 ,  857.1553308963776  ,   121.57054654161313  ,           25692004.47, 145747402.85490897,         138416050.1977551 , 2328.86536468537  ,  2248.454494610066 ,          0.0,              0.0,       0.0           , 0.0                  ,  6908292.65715389  ,  72.71887007530411 ,        0.0         ,  0.0              , 423060.0          ,  7.692             , 34571305.666084304   , 1006.6483860418788    , 21991092.25651356 ,     183.66834923804777,  81853652.27515723 ,    1058.1377593301393
ward_k400_perprofile_DynamicProgramming_s168_hp0.95_lp0.05             , False   , DynamicProgramming          ,          400,   92.10284614562988  , 43.8742790222168  ,  391.7056531906128  ,     0.0               ,           22793690.11, 163787553.98590255,         133712529.7185063 , 1944.0711896948642,  1818.1984775633114,          0.0,              0.0, 1069490.08058115    , 2.5464049537646427   ,  8793793.762167932 ,  92.56625012808348 , 19658033.9916958   , 20.69266735967979 , 553706.4329513635 , 10.067389690024791 , 14557393.734303797   ,  423.8826571710698    , 31916377.264184862,     266.563763972902  ,  87238758.72001764 ,    1127.7520564193396
ward_k300_perlocation_NoExtremePreservation_hp0.95_lp0.05              , False   , NoExtremePreservation       ,          300,    3.042994976043701 , 42.56869792938232 ,  401.4487290382385  ,  3039.5768197149373   ,          236559507.8 , 138495519.96666256,         133907181.12075701, 2559.1247975983383,  2507.635398979651 ,          0.0,              0.0,       0.0           , 0.0                  ,  4171502.064459743 ,  43.91054804694467 ,        0.0         ,  0.0              , 416836.781445818  ,  7.578850571742146 , 51091049.88303471    , 1487.6708274399186    , 11062863.024014167,      92.39640149595068,  71753268.21370812 ,     927.568170043782
ward_k1500_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         1500,   89.40028285980225  , 41.32363390922546 ,  408.92422580718994 ,     2.5033664672329934,           16692866.54, 150526290.24149212,         142965422.6672507 , 2334.997972322939 ,  2252.523096246243 ,          0.0,              0.0,       0.0           , 0.0                  ,  7183779.801304958 ,  75.61873475057851 ,        0.0         ,  0.0              , 377087.77293647954,  6.856141326117811 , 33137148.726911154   ,  964.8885583369698    , 28880729.42150827 ,     241.21020619464704,  80947544.51883125 ,    1046.424331714626
ward_k3000_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         3000,    4.678837060928345 , 44.75825595855713 ,  582.5128600597382  ,    11.696190923891791 ,           17594077.61, 147005608.37260962,         139621077.11723256, 2362.9917895507333,  2282.34488666071  ,          0.0,              0.0,       0.0           , 0.0                  ,  7003760.041511234 ,  73.72378991064457 ,        0.0         ,  0.0              , 380771.21386582014,  6.923112979378548 , 35772685.16000723    , 1041.6301926378544    , 22239945.570544172,     185.74675793449993,  81608446.38668115 ,    1054.967936088356
ward_k400_perprofile_SeperateExtremesSum_hp0.95_lp0.05                 , False   , SeperateExtremesSum         ,          400,    4.803544998168945 , 67.70385408401489 ,  378.5574569702149  ,  1593.7311985856345   ,          143898978.2 , 141692895.64787778,         134567278.16777933, 1684.1132859274999,  1608.890773507746 ,          0.0,              0.0,  290115.6602315604  , 0.6907515719799058   ,  6498605.561443377 ,  68.40637433098291 ,        0.0         ,  0.0              , 336896.25842350576,  6.125386516791014 ,  3211606.7437982624  ,   93.51566806507347   , 39928918.885613024,     333.48405495449117,  91426752.53836803 ,    1181.8910504881812
ward_k4200_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         4200,    5.89185094833374  , 69.32791686058044 , 1286.0656650066376  ,    12.039934479829302 ,           17777028.56, 146843714.86970323,         139426346.7982993 , 2349.1390163794294,  2268.209528506708 ,          0.0,              0.0,       0.0           , 0.0                  ,  7044834.816210065 ,  74.15615596010595 ,        0.0         ,  0.0              , 372533.25519385224,  6.773331912615497 , 35125888.46792285    , 1022.7967458345213    , 22490393.11143942 ,     187.83848152286944,  81810065.21893704 ,    1057.574301149317
ward_k2400_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         2400,  152.3962869644165   , 49.63906288146973 ,  512.8083579540253  ,    12.802549512987731 ,           17996619.27, 147548581.8414376 ,         139686776.72250152, 2328.615224073944 ,  2242.9459333164864,          0.0,              0.0,       0.0           , 0.0                  ,  7481236.052280375 ,  78.74985318189869 ,        0.0         ,  0.0              , 380569.0666557209 ,  6.919437575558563 , 33721986.62955356    ,  981.9178871241862    , 23779912.47769878 ,     198.6084737792204 ,  82184877.61524917 ,    1062.41957241308
ward_k2300_perprofile_DynamicProgramming_s168_hp0.95_lp0.05            , False   , DynamicProgramming          ,         2300,  450.9711530208588   , 45.0679030418396  ,  430.8892779350281  ,    14.18811217887123  ,           18258719.52, 147201917.91458035,         139419416.151134  , 2317.864881425975 ,  2232.81223187031  ,          0.0,              0.0,       0.0           , 0.0                  ,  7373439.339976253 ,  77.61515094711845 ,        0.0         ,  0.0              , 409062.42347007187,  7.437498608546763 , 33455676.782361675   ,  974.1634684611454    , 24296977.369988743,     202.92697029172155,  81666761.99878359 ,    1055.7217931174428
ward_k3700_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         3700,  194.44410014152527  , 53.02227306365967 ,  613.908891916275   ,     9.58245904674984  ,           17661099.52, 147456988.60673508,         139869797.95366737, 2334.184612847832 ,  2251.0638691313297,          0.0,              0.0,       0.0           , 0.0                  ,  7161930.6530677155,  75.38874371650226 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 34205766.344595626   ,  996.0046003669737    , 24234710.865461957,     202.40692399452726,  81429320.74360979 ,    1052.6523447698287
ward_k600_perlocation_DynamicProgramming_s2688_hp0.95_lp0.05           , False   , DynamicProgramming          ,          600, 1589.0786681175232   , 42.61859607696533 ,  265.31440901756287 ,     0.0               ,           19816019.97, 176475806.75998428,         134238364.1881743 , 2082.7460358018234,  1928.579339922278 ,          0.0,              0.0, 1059266.2666291348  , 2.522062539593178    ,  9969588.494773328 , 104.94303678708765 , 30400000.0         , 32.0              , 808587.8104075452 , 14.701596552864459 , 19507459.609851614   ,  568.0188339342652    , 26793688.750515983,     223.7793614524863 ,  87937215.8278067  ,    1136.7811445355267
ward_k4500_perlocation_Afterwards_hp0.95_lp0.05                        , False   , Afterwards                  ,         4500,    4.759231090545654 , 51.83065891265869 ,  445.6022579669952  ,    11.173999920532566 ,           18250449.91, 147342796.48628867,         139274361.2717199 , 2309.63941237465  ,  2221.706838718896 ,          0.0,              0.0,       0.0           , 0.0                  ,  7676341.200817944 ,  80.8035915875573  ,        0.0         ,  0.0              , 392094.01375080744,  7.1289820681965   , 32960554.034731045   ,  959.7464684320155    , 24562271.684333935,     205.1426932858165 ,  81751535.55265492 ,    1056.817677001064
ward_k1000_perlocation_Afterwards_hp0.95_lp0.05                        , False   , Afterwards                  ,         1000,    3.913151025772095 , 40.93757081031799 ,  201.4492530822754  ,     0.0               ,           25927252.9 , 161173761.47672558,         138056461.41478944, 1912.9083741256832,  1778.7688147962008,          0.0,              0.0,  349477.47066067863 , 0.8320892158587586   , 10312314.453267094 , 108.55067845544312 , 11775631.694936309 , 12.395401784143484, 679876.4430720339 , 12.361389874036982 ,  9302730.176242981   ,  270.8771953292198    , 34212880.48540811 ,     285.7440279971685 ,  94540850.75313836 ,    1222.1475914698124
ward_k1800_perlocation_NoExtremePreservation_hp0.95_lp0.05             , False   , NoExtremePreservation       ,         1800,    4.1232500076293945, 57.00985503196716 ,  557.6432960033417  ,   323.7564258095649   ,           39682531.39, 144887473.2320487 ,         138379302.0813046 , 2342.0726857498103,  2270.3268841630306,          0.0,              0.0,       0.0           , 0.0                  ,  6085111.150744062 ,  64.05380158677961 ,        0.0         ,  0.0              , 423060.0          ,  7.692             , 35698722.1372707     , 1039.4765349720537    , 21096360.760673404,     176.19560277618993,  81584219.18336052 ,    1054.6547464147868
ward_k1100_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         1100,    3.5955660343170166, 46.5528781414032  ,  414.4184720516205  ,   162.14782058950397  ,           30329314.94, 144121379.5341192 ,         136772071.01479062, 2428.950895696623 ,  2348.66906533055  ,          0.0,              0.0,       0.0           , 0.0                  ,  6967793.641836975 ,  73.34519622986289 ,        0.0         ,  0.0              , 381514.87749156833,  6.936634136210333 , 40849545.11077539    , 1189.4583633457696    , 17659824.2799474  ,     147.4938459398816 ,  78262701.62406784 ,    1011.7168560448986
ward_k4500_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         4500,    5.232903957366943 , 57.396531105041504,  905.5079898834229  ,    12.046333872146814 ,           17813008.21, 146800033.75049877,         139394756.76291382, 2348.292974827914 ,  2267.279525218534 ,          0.0,              0.0,       0.0           , 0.0                  ,  7005150.990289014 ,  73.73843147672648 ,        0.0         ,  0.0              , 400125.997295939  ,  7.275018132653438 , 35094942.92915283    , 1021.8956726451279    , 22494895.287134327,     187.87608343769102,  81804918.54662666 ,    1057.5077691357153
ward_k700_perlocation_DynamicProgramming_s672_hp0.95_lp0.05            , False   , DynamicProgramming          ,          700,  380.6001009941101   , 43.7394449710846  ,  293.5495359897613  ,     0.0               ,           18015150.08, 158454690.70173478,         148121711.17118487, 2243.767772723585 ,  2133.731241965712 ,          0.0,              0.0,  231253.17408450515 , 0.550602795439298    ,  9690000.756512387 , 102.00000796328828 ,        0.0         ,  0.0              , 411725.5999530244 ,  7.485919999145899 , 24516769.24865286    ,  713.880072494031     , 38907942.18768527 ,     324.9569157596037 ,  84696999.73484673 ,    1094.894253712077
ward_k2900_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         2900,  171.28812098503113  , 49.94221496582031 ,  515.8049669265747  ,    10.346569330386965 ,           17698577.3 , 147702626.37710935,         139913665.83234912, 2343.6648000375744,  2258.4201627243083,          0.0,              0.0,       0.0           , 0.0                  ,  7363700.54476025  ,  77.51263731326578 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 34481523.772090495   , 1004.0341139759752    , 23726659.585133616,     198.16370865543723,  81705482.475125   ,    1056.2223400928958
ward_k3500_global_NoExtremePreservation_hp0.95_lp0.05                  , False   , NoExtremePreservation Global,         3500,    4.3626930713653564, 53.26976585388184 ,  688.4765589237213  ,   136.87978380396646  ,           26619624.59, 145136265.0532984 ,         138466488.15690082, 2369.821738189717 ,  2296.794945753404 ,          0.0,              0.0,       0.0           , 0.0                  ,  6301595.36695079  ,  66.33258281000832 ,        0.0         ,  0.0              , 368181.5294467636 ,  6.694209626304794 , 37003425.22823538    , 1077.466921377156     , 20174716.71841809 ,     168.49808426043836,  81288346.21024737 ,    1050.82994011581
ward_k1300_perlocation_NoExtremePreservation_hp0.95_lp0.05             , False   , NoExtremePreservation       ,         1300,    3.3349969387054443, 44.66525483131409 ,  421.28118205070496 ,   472.54308088583787  ,           49942194.18, 144835202.2211211 ,         138588506.3849703 , 2362.2416745047663,  2293.2482446505473,          0.0,              0.0,       0.0           , 0.0                  ,  5823635.836150795 ,  61.30142985421891 ,        0.0         ,  0.0              , 423060.0          ,  7.692             , 36861940.13299696    , 1073.3471538408533    , 20793981.84362953 ,     173.67015129383407,  80932584.4083438  ,    1046.2309395158602
ward_k8500_perlocation_Afterwards_hp0.95_lp0.05                        , False   , Afterwards                  ,         8500,    4.078928232192993 , 52.35651803016663 ,  789.3486878871918  ,    15.307981691164404 ,           18064966.86, 146301199.46280426,         139023781.60124522, 2361.6498655463106,  2281.7898880562157,          0.0,              0.0,       0.0           , 0.0                  ,  6852157.861559033 ,  72.12797749009509 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35928067.488311015   , 1046.154620251819     , 21223479.541377954,     177.25729158804248,  81872234.57155626 ,    1058.3779762163542
ward_k600_perlocation_DynamicProgramming_hp0.95_lp0.05                 , False   , DynamicProgramming          ,          600,   39.1669921875      , 41.35529398918152 ,  246.1826817989349  ,     0.0               ,           19833332.48, 176468974.29545653,         134231267.95386034, 2082.7904922919156,  1928.621019888305 ,          0.0,              0.0, 1059266.2666291348  , 2.522062539593178    ,  9969852.264559507 , 104.94581331115272 , 30400000.0         , 32.0              , 808587.8104075453 , 14.701596552864459 , 19502654.122316718   ,  567.8789075942575    , 26747523.111450173,     223.393788666022  ,  87981090.72009344 ,    1137.3483236280256
ward_k1000_global_NoExtremePreservation_hp0.95_lp0.05                  , False   , NoExtremePreservation Global,         1000,    5.128317832946777 , 63.00840091705322 ,  624.9360601902008  ,   703.7622318471736   ,           68568761.42, 141278360.61328804,         134703444.09490713, 2450.497184228158 ,  2378.031957718885 ,          0.0,              0.0,       0.0           , 0.0                  ,  6149656.518380911 ,  64.73322650927274 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 42634090.06898988    , 1241.4208006154768    , 11712355.429775696,      97.82092505382606,  80356998.59614156 ,    1038.7902320495823
ward_k3000_global_NoExtremePreservation_hp0.95_lp0.05                  , False   , NoExtremePreservation Global,         3000,    3.907527208328247 , 44.02221989631653 ,  841.1332659721375  ,   137.91222048022448  ,           26659481.39, 145215239.0371038 ,         138556333.42711455, 2377.3826892219963,  2304.4708693432717,          0.0,              0.0,       0.0           , 0.0                  ,  6290794.352066013 ,  66.21888791648435 ,        0.0         ,  0.0              , 368111.25792322896,  6.692931962240527 , 37351347.02487281    , 1087.5977193989809    , 19982086.703739367,     166.8892493559664 ,  81222899.69850238 ,    1049.9839005883243
ward_k500_global_NoExtremePreservation_hp0.95_lp0.05                   , False   , NoExtremePreservation Global,          500,    3.344841957092285 , 40.8203501701355  ,  343.6113090515137  ,  2086.954630039063    ,          166392051.6 , 139209474.5072009 ,         134119510.82990769, 2451.2435981325048,  2394.44046413379  ,          0.0,              0.0,       0.0           , 0.0                  ,  4668754.354989298 ,  49.144782684097876,        0.0         ,  0.0              , 421209.32230393635,  7.6583513146170255, 44178312.90915707    , 1286.3855307520166    , 11940789.901354127,      99.72879674180228,  78000408.01939648 ,    1008.326136639971
ward_k1200_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         1200,   81.02189183235168  , 50.04453706741333 ,  267.5217251777649  ,     2.503395340045003 ,           17314765.55, 150858839.8406326 ,         142807675.38910714, 2301.1880609807513,  2213.183382543641 ,          0.0,              0.0,       0.0           , 0.0                  ,  7625904.45152544  ,  80.27267843710992 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 31148722.013631657   ,  906.9894855909544    , 29996774.574853748,     250.53135171116293,  81662178.80062173 ,    1055.6625452415237
ward_k100_perprofile_SeperateExtremesSum_hp0.95_lp0.05                 , False   , SeperateExtremesSum         ,          100,    5.35551381111145  , 60.32919907569885 ,  899.2727110385895  ,    83.75796891176637  ,           34443014.4 , 194303178.19923246,         154167999.80020624, 1890.2783880626469,  1756.5727902992076,          0.0,              0.0,  429072.4951595114  , 1.0216011789512176   ,  8113193.36948422  ,  85.40203546825497 , 30774060.826078404 , 32.39374823797726 , 818851.708304073  , 14.888212878255871 ,    22963.533254074086,    0.6686528970385552 , 51747608.319257334,     432.1930755485756 , 102397427.94769482 ,    1323.7110618535935
ward_k4800_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         4800,    4.483669996261597 , 46.404200077056885,  529.5314590930939  ,    12.046119915320904 ,           17778782.35, 146822729.79722312,         139421061.43303037, 2348.5998300932424,  2267.6137630983458,          0.0,              0.0,       0.0           , 0.0                  ,  7000157.363749467 ,  73.68586698683649 ,        0.0         ,  0.0              , 401511.0004432917 ,  7.30020000805985  , 35106962.992150195   , 1022.245673224605     , 22538701.12197659 ,     188.24194727376718,  81775397.31890358 ,    1057.1261425999737
ward_k2500_perlocation_DynamicProgramming_hp0.95_lp0.05                , False   , DynamicProgramming          ,         2500,  137.63029789924622  , 43.46069598197937 ,  469.1627049446106  ,    12.829381172832392 ,           18059755.5 , 147435102.64600936,         139551114.18625456, 2327.6682894815567,  2241.76571358824  ,          0.0,              0.0,       0.0           , 0.0                  ,  7503448.615853081 ,  78.98366964055874 ,        0.0         ,  0.0              , 380539.84390170255,  6.918906252758228 , 33736327.31722418    ,  982.3354597272515    , 23705309.317199066,     197.98539243441516,  82109477.55183132 ,    1061.4448614265732
ward_k2000_perlocation_NoExtremePreservation_hp0.95_lp0.05             , False   , NoExtremePreservation       ,         2000,    3.420124053955078 , 43.994763135910034,  671.6891930103302  ,   317.1052622780291   ,           39156583.82, 144954316.99265987,         138463154.81841537, 2340.349137350632 ,  2268.782197176502 ,          0.0,              0.0,       0.0           , 0.0                  ,  6068078.603584915 ,  63.87451161668332 ,        0.0         ,  0.0              , 423083.57065958506,  7.692428557447002 , 35576983.21689179    , 1035.9317371879729    , 21240093.253355958,     177.39604836365524,  81646078.34816763 ,    1055.454411624874
ward_k8500_perprofile_NoExtremePreservation_hp0.95_lp0.05              , False   , NoExtremePreservation       ,         8500,    3.824640035629273 , 93.72596907615662 , 1662.6683650016785  ,    15.34839047175613  ,           18132418.39, 146227953.69668418,         138932169.6424132 , 2361.0185958545458,  2280.9652900201145,          0.0,              0.0,       0.0           , 0.0                  ,  6870524.054270969 ,  72.32130583443126 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35931153.48923347    , 1046.2444785255536    , 21155784.34946309 ,     176.69190520316778,  81845231.80371666 ,    1058.0289062913932
ward_k3400_perlocation_SeperateExtremesSum_hp0.95_lp0.05               , False   , SeperateExtremesSum         ,         3400,    5.4951560497283936, 64.57560300827026 ,  817.3465580940247  ,    11.655134306628202 ,           17632511.83, 147039544.54903165,         139595742.34429887, 2356.3386923488843,  2275.081881619149 ,          0.0,              0.0,       0.0           , 0.0                  ,  7064859.334668759 ,  74.36694036493431 ,        0.0         ,  0.0              , 378942.8700640351 ,  6.88987036480064  , 35431504.44071368    , 1031.6956815221115    , 22548452.30077394 ,     188.32338856335588,  81615785.60281123 ,    1055.0628115336817
ward_k8000_demandoveravailabilities_NoExtremePreservation_hp0.95_lp0.05, False   , demandoveravailabilities    ,         8000,   11.24541187286377  , 62.94548797607422 , 1140.225702047348   ,    15.33558529461757  ,           18157383.93, 146205006.17104685,         138909381.02104154, 2360.820016117046 ,  2280.768382959096 ,          0.0,              0.0,       0.0           , 0.0                  ,  6870365.150005288 ,  72.31963315795042 ,        0.0         ,  0.0              , 425260.0          ,  7.732000000000001 , 35938129.84709563    , 1046.447616337305     , 21159121.28690813 ,     176.7197751145343 ,  81812129.8870378  ,    1057.6009915072568
ward_k1000_perlocation_NoExtremePreservation_hp0.95_lp0.05             , False   , NoExtremePreservation       ,         1000,    3.272602081298828 , 46.527413845062256,  612.9111688137054  ,   499.4640645345442   ,           52208129.86, 145280053.69602755,         139138505.2007805 , 2452.181254632674 ,  2384.4352704721787,          0.0,              0.0,       0.0           , 0.0                  ,  5736858.495247045 ,  60.38798416049521 ,        0.0         ,  0.0              , 404690.0          ,  7.3580000000000005, 41480474.177765235   , 1207.8297761332042    , 18761494.29194415 ,     156.69493109510265,  78896536.73107111 ,    1019.9105632438718
